Station,Year,Month,Day,Night,DayLimit,NightLimit,Name,City,State,Type
LUC03,2011,5,54.0,52.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,6,56.0,52.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,7,56.0,51.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,8,55.0,50.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,9,54.0,47.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,10,53.0,46.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,11,53.0,44.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC03,2011,12,53.0,44.0,50,40,P.G.I. Hospital,Lucknow,Uttar Pradesh,Silence
LUC04,2011,2,53.0,46.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,3,53.0,47.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,4,54.0,50.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,5,55.0,50.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,6,59.0,53.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,7,59.0,53.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,8,53.0,45.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,9,52.0,47.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,10,53.0,47.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,11,53.0,50.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC04,2011,12,57.0,50.0,55,45,Indira Nagar,Lucknow,Uttar Pradesh,Residential
LUC05,2011,2,65.0,56.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,3,62.0,53.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,4,63.0,54.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,5,63.0,58.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,6,63.0,58.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,7,64.0,57.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,8,63.0,56.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,9,63.0,55.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,10,63.0,55.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,11,63.0,54.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
LUC05,2011,12,61.0,54.0,50,40,Gomti Nagar,Lucknow,Uttar Pradesh,Silence
MUM01,2011,2,69.0,57.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,3,68.0,57.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,4,67.0,59.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,5,65.0,59.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,6,66.0,59.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,7,66.0,59.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,8,66.0,60.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,9,66.0,62.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,10,65.0,60.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,11,66.0,62.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM01,2011,12,66.0,61.0,50,40,ASHP Hospital,Mumbai,Maharashtra,Silence
MUM02,2011,2,70.0,69.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,3,70.0,68.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,4,70.0,68.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,5,70.0,67.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,6,70.0,67.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,7,70.0,66.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,8,71.0,67.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,9,69.0,67.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,10,69.0,67.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,11,69.0,68.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM02,2011,12,70.0,66.0,65,55,Bandra,Mumbai,Maharashtra,Commercial
MUM03,2011,2,67.0,64.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,3,66.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,4,67.0,62.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,5,67.0,62.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,6,68.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,7,67.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,8,67.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,9,67.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,10,66.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,11,66.0,63.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM03,2011,12,67.0,62.0,65,55,"MPCB, HQ",Mumbai,Maharashtra,Commercial
MUM04,2011,2,61.0,50.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,3,61.0,51.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,4,61.0,53.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,5,63.0,56.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,6,65.0,58.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,7,64.0,55.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,8,64.0,56.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,9,63.0,56.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,10,62.0,55.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,11,61.0,53.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM04,2011,12,59.0,54.0,65,55,Thane,Mumbai,Maharashtra,Commercial
MUM05,2011,2,66.0,60.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,3,66.0,61.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,4,67.0,59.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,5,69.0,70.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,6,69.0,58.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,7,70.0,58.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,8,69.0,58.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,9,70.0,58.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,10,69.0,58.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,11,68.0,57.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
MUM05,2011,12,65.0,56.0,50,40,VASHI Hospital,Navi Mumbai,Maharashtra,Silence
BEN01,2012,1,66.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,2,66.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,3,66.0,57.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,4,65.0,56.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,5,66.0,56.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,6,66.0,56.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,7,67.0,57.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,8,67.0,58.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,9,66.0,56.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,10,66.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,11,66.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN01,2012,12,66.0,55.0,55,45,BTM,Bengaluru,Karnataka,Residential
BEN02,2012,1,54.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,2,55.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,3,54.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,4,54.0,51.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,5,54.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,6,54.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,7,54.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,8,54.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,9,54.0,51.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,10,55.0,51.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,11,55.0,52.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN02,2012,12,56.0,53.0,65,55,Marathahalli,Bengaluru,Karnataka,Commercial
BEN03,2012,1,54.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,2,54.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,3,54.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,4,54.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,5,57.0,50.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,6,59.0,51.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,7,59.0,49.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,8,58.0,49.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,9,58.0,47.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,10,56.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,11,56.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN03,2012,12,55.0,46.0,55,45,Nisarga Bhawan,Bengaluru,Karnataka,Residential
BEN04,2012,1,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,2,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,3,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,4,64.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,5,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,6,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,7,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,8,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,9,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,10,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,11,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN04,2012,12,65.0,57.0,65,55,Parisar Bhawan,Bengaluru,Karnataka,Commercial
BEN05,2012,1,56.0,49.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,2,56.0,50.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,3,55.0,48.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,4,54.0,49.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,5,54.0,50.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,6,55.0,49.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,7,56.0,49.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,8,57.0,52.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,9,54.0,48.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,10,56.0,48.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,11,57.0,49.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
BEN05,2012,12,57.0,48.0,75,70,Peeniya,Bengaluru,Karnataka,Industrial
CHE01,2012,1,61.0,47.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,2,63.0,49.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,3,63.0,50.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,4,63.0,51.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,5,62.0,51.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,6,63.0,52.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,7,63.0,52.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,8,63.0,52.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,9,63.0,53.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,10,63.0,53.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,11,63.0,52.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE01,2012,12,58.0,60.0,50,40,Eye Hospital,Chennai,Tamil Nadu,Silence
CHE02,2012,1,73.0,68.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,2,74.0,69.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,3,75.0,70.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,4,76.0,70.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,5,76.0,71.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,6,76.0,72.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,7,77.0,72.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,8,76.0,72.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,9,76.0,72.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,10,76.0,71.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,11,75.0,71.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE02,2012,12,75.0,71.0,75,70,Guindy,Chennai,Tamil Nadu,Industrial
CHE03,2012,1,68.0,57.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,2,69.0,57.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,3,69.0,57.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,4,69.0,58.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,5,68.0,58.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,6,68.0,59.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,7,68.0,59.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,8,69.0,59.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,9,68.0,58.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,10,68.0,57.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,11,72.0,61.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE03,2012,12,68.0,57.0,65,55,Perambur,Chennai,Tamil Nadu,Commercial
CHE04,2012,1,73.0,61.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,2,73.0,61.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,3,73.0,61.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,4,73.0,61.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,5,73.0,62.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,6,73.0,64.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,7,73.0,63.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,8,73.0,63.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,9,73.0,63.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,10,73.0,62.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,11,73.0,62.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE04,2012,12,74.0,62.0,65,55,T. Nagar,Chennai,Tamil Nadu,Commercial
CHE05,2012,1,68.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,2,67.0,55.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,3,67.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,4,67.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,5,67.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,6,68.0,57.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,7,67.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,8,68.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,9,68.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,10,68.0,57.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,11,68.0,56.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
CHE05,2012,12,68.0,58.0,55,45,Triplicane,Chennai,Tamil Nadu,Residential
DEL01,2012,1,52.0,47.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,2,52.0,48.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,3,51.0,49.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,4,52.0,50.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,5,51.0,50.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,6,51.0,49.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,7,53.0,51.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,8,54.0,54.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,9,52.0,52.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,10,50.0,48.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,11,51.0,49.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL01,2012,12,52.0,47.0,50,40,Dilshad Garden,Delhi,Delhi,Silence
DEL02,2012,1,61.0,51.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,2,60.0,51.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,3,62.0,52.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,4,63.0,54.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,5,63.0,54.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,6,62.0,53.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,7,63.0,54.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,8,63.0,54.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,9,63.0,53.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,10,61.0,51.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,11,62.0,52.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL02,2012,12,62.0,51.0,65,55,"CPCB, HQ",Delhi,Delhi,Commercial
DEL03,2012,1,51.0,46.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,2,51.0,48.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,3,50.0,47.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,4,52.0,48.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,5,52.0,48.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,6,51.0,53.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,7,51.0,51.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,8,53.0,55.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,9,52.0,52.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,10,51.0,47.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,11,51.0,46.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL03,2012,12,50.0,45.0,50,40,"DCE, Bawana",Delhi,Delhi,Silence
DEL04,2012,1,73.0,70.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,2,73.0,71.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,3,73.0,71.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,4,72.0,71.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,5,70.0,70.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,6,60.0,56.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,7,68.0,64.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,8,69.0,63.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,9,71.0,68.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,10,74.0,73.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,11,74.0,74.0,65,55,ITO,Delhi,Delhi,Commercial
DEL04,2012,12,74.0,74.0,65,55,ITO,Delhi,Delhi,Commercial
DEL05,2012,1,57.0,53.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,2,57.0,54.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,3,57.0,53.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,4,56.0,53.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,5,56.0,53.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,6,56.0,54.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,7,56.0,53.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,8,56.0,54.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,9,56.0,56.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,10,57.0,54.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,11,58.0,55.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2012,12,56.0,52.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
HYD01,2012,1,73.0,62.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,2,72.0,63.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,3,72.0,62.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,4,72.0,62.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,5,72.0,63.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,6,73.0,66.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,7,73.0,65.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,8,74.0,67.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,9,73.0,64.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,10,72.0,63.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,11,71.0,61.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2012,12,71.0,61.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD02,2012,1,62.0,56.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,2,62.0,57.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,3,62.0,55.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,4,62.0,54.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,5,63.0,57.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,6,65.0,60.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,7,64.0,59.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,8,64.0,58.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,9,64.0,57.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,10,63.0,56.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,11,62.0,54.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2012,12,61.0,53.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD03,2012,1,56.0,48.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2012,2,55.0,48.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2012,3,55.0,48.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2012,4,57.0,48.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2012,5,56.0,48.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2012,6,56.0,49.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2012,7,56.0,49.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
